ID,Lang,Blk,BlkTrlNum,TrlNum,Tar,Cue,TarPos,TarDir,Acc,RT
S155,B,B1,BT6,T38,Congruent,Spatial,Below,Right,1,746.61
S155,B,B1,BT7,T39,Incongruent,Central,Below,Right,1,658.43
S155,B,B1,BT8,T40,Congruent,Double,Above,Left,1,636.68
S155,B,B1,BT9,T41,Incongruent,Spatial,Above,Left,1,870.23
S155,B,B1,BT10,T42,Congruent,None,Above,Left,1,673.64
S155,B,B1,BT11,T43,Congruent,Central,Below,Left,1,748.03
S155,B,B1,BT12,T44,Congruent,Spatial,Above,Left,1,666.57
S155,B,B1,BT13,T45,Incongruent,Double,Below,Right,1,959.83
S155,B,B1,BT14,T46,Congruent,None,Below,Right,1,703.6
S155,B,B1,BT15,T47,Congruent,Double,Above,Left,1,1092.58
S155,B,B1,BT16,T48,Incongruent,Spatial,Below,Right,1,695.84
S155,B,B1,BT17,T49,Incongruent,Double,Above,Right,1,575.12
S155,B,B1,BT18,T50,Congruent,Spatial,Below,Left,1,881.81
S155,B,B1,BT19,T51,Congruent,Double,Below,Left,1,797.29
S155,B,B1,BT20,T52,Incongruent,Double,Above,Right,1,626.67
S155,B,B1,BT21,T53,Congruent,None,Below,Left,1,663.29
S155,B,B1,BT22,T54,Congruent,Double,Above,Right,1,655.61
S155,B,B1,BT23,T55,Congruent,Central,Below,Right,1,952.69
S155,B,B1,BT24,T56,Congruent,None,Above,Right,1,1131
S155,B,B1,BT25,T57,Congruent,None,Below,Right,1,579.78
S155,B,B1,BT26,T58,Congruent,Spatial,Below,Right,1,685.35
S155,B,B1,BT27,T59,Incongruent,None,Below,Right,1,681.88
S155,B,B1,BT28,T60,Incongruent,Central,Below,Right,1,548.31
S155,B,B1,BT29,T61,Incongruent,Double,Below,Left,1,786.29
S155,B,B1,BT30,T62,Incongruent,Central,Above,Left,1,781.78
S155,B,B1,BT31,T63,Incongruent,Central,Above,Right,1,747.75
S155,B,B1,BT32,T64,Incongruent,Double,Below,Right,1,680.46
S155,B,B1,BT33,T65,Incongruent,None,Above,Left,1,899.12
S155,B,B1,BT34,T66,Incongruent,None,Below,Left,1,858.93
S155,B,B1,BT35,T67,Congruent,Central,Above,Right,1,734.98
S155,B,B1,BT36,T68,Congruent,Central,Below,Left,1,671.77
S155,B,B1,BT37,T69,Congruent,Central,Below,Left,1,664.97
S155,B,B1,BT38,T70,Congruent,None,Below,Left,1,698.67
S155,B,B1,BT39,T71,Incongruent,Double,Above,Left,1,678.18
S155,B,B1,BT40,T72,Incongruent,Double,Above,Left,1,804.07
S155,B,B1,BT41,T73,Congruent,Double,Above,Right,1,575
S155,B,B1,BT42,T74,Congruent,None,Below,Right,1,599.2
S155,B,B1,BT43,T75,Incongruent,Spatial,Above,Right,1,572.48
S155,B,B1,BT44,T76,Incongruent,Central,Below,Left,1,744.84
S155,B,B1,BT45,T77,Congruent,Central,Below,Right,1,466.59
S155,B,B1,BT46,T78,Congruent,Spatial,Above,Left,1,689.22
S155,B,B1,BT47,T79,Incongruent,Spatial,Below,Left,1,798.67
S155,B,B1,BT48,T80,Incongruent,Double,Above,Left,1,748.73
S155,B,B1,BT49,T81,Incongruent,Central,Above,Left,1,858.23
S155,B,B1,BT50,T82,Congruent,None,Above,Right,1,792.47
S155,B,B1,BT51,T83,Incongruent,Central,Above,Right,1,703.09
S155,B,B1,BT52,T84,Congruent,Double,Below,Right,1,743.07
S155,B,B1,BT53,T85,Congruent,Spatial,Below,Right,1,600.46
S155,B,B1,BT54,T86,Incongruent,Double,Below,Left,1,876.65
S155,B,B1,BT55,T87,Incongruent,Double,Below,Right,1,614.8
S155,B,B1,BT56,T88,Congruent,Double,Above,Left,1,751.56
S155,B,B1,BT57,T89,Incongruent,Central,Below,Left,1,701.93
S155,B,B1,BT58,T90,Incongruent,Spatial,Below,Right,1,632.77
S155,B,B1,BT59,T91,Congruent,Spatial,Above,Right,1,640.07
S155,B,B1,BT60,T92,Incongruent,Double,Below,Left,1,660.54
S155,B,B1,BT61,T93,Incongruent,Double,Above,Right,1,684.34
S155,B,B1,BT62,T94,Congruent,Central,Below,Right,1,631.81
S155,B,B1,BT63,T95,Congruent,None,Above,Right,1,659.81
S155,B,B1,BT64,T96,Congruent,Central,Above,Left,1,863.09
S155,B,B1,BT65,T97,Incongruent,Spatial,Below,Left,1,648.27
S155,B,B1,BT66,T98,Incongruent,None,Below,Left,1,719.69
S155,B,B1,BT67,T99,Incongruent,None,Above,Left,1,814.32
S155,B,B1,BT68,T100,Incongruent,Spatial,Above,Left,1,659.52
S155,B,B1,BT69,T101,Congruent,Spatial,Above,Left,1,733.6
S155,B,B1,BT70,T102,Incongruent,Central,Below,Right,1,721.63
S155,B,B1,BT71,T103,Incongruent,Central,Above,Right,1,746.08
S155,B,B1,BT72,T104,Congruent,Double,Below,Right,1,671.24
S155,B,B1,BT73,T105,Congruent,Central,Above,Left,1,615.99
S155,B,B1,BT74,T106,Congruent,Central,Above,Right,1,760.33
S155,B,B1,BT75,T107,Incongruent,None,Below,Right,1,686.26
S155,B,B1,BT76,T108,Congruent,None,Below,Left,1,665.49
S155,B,B1,BT77,T109,Congruent,Double,Above,Right,1,644.37
S155,B,B1,BT78,T110,Congruent,Central,Above,Right,1,669.7
S155,B,B1,BT79,T111,Congruent,None,Above,Left,1,715.35
S155,B,B1,BT80,T112,Incongruent,Spatial,Below,Left,1,581.1
S155,B,B1,BT81,T113,Incongruent,Spatial,Above,Right,1,603.22
S155,B,B1,BT82,T114,Congruent,Double,Below,Left,1,734.96
S155,B,B1,BT83,T115,Incongruent,None,Above,Right,1,763.92
S155,B,B1,BT84,T116,Incongruent,Spatial,Above,Left,1,759.31
S155,B,B1,BT85,T117,Incongruent,None,Above,Right,1,705.69
S155,B,B1,BT86,T118,Congruent,Spatial,Above,Right,1,601.71
S155,B,B1,BT87,T119,Congruent,Spatial,Below,Left,1,663.61
S155,B,B1,BT88,T120,Incongruent,None,Below,Left,1,769.31
S155,B,B1,BT89,T121,Incongruent,None,Above,Right,1,589.62
S155,B,B1,BT90,T122,Incongruent,None,Below,Right,1,619.2
S155,B,B1,BT91,T123,Congruent,None,Above,Left,1,715.12
S155,B,B1,BT92,T124,Congruent,Double,Below,Right,1,641.37
S155,B,B1,BT93,T125,Congruent,Double,Below,Left,1,720.21
S155,B,B1,BT94,T126,Incongruent,Spatial,Above,Right,1,676.28
S155,B,B1,BT95,T127,Incongruent,Central,Above,Left,1,858.01
S155,B,B1,BT96,T128,Incongruent,Spatial,Below,Right,1,548.85
S155,B,B2,BT1,T129,Incongruent,Double,Below,Left,1,1127.46
S155,B,B2,BT2,T130,Congruent,None,Above,Left,1,708.91
S155,B,B2,BT3,T131,Congruent,Spatial,Above,Left,1,519.77
S155,B,B2,BT4,T132,Incongruent,None,Above,Left,1,686.34
S155,B,B2,BT5,T133,Incongruent,Central,Above,Left,1,646.43
S155,B,B2,BT6,T134,Incongruent,Double,Below,Right,1,745.67
S155,B,B2,BT7,T135,Incongruent,Spatial,Above,Left,1,699.65
S155,B,B2,BT8,T136,Congruent,Central,Below,Right,1,583.67
S155,B,B2,BT9,T137,Incongruent,Central,Below,Right,1,723.22
S155,B,B2,BT10,T138,Congruent,None,Below,Left,1,839.96
S155,B,B2,BT11,T139,Incongruent,Central,Below,Right,1,620.77
S155,B,B2,BT12,T140,Congruent,None,Above,Left,1,687.19
S155,B,B2,BT13,T141,Incongruent,None,Below,Right,1,607.79
S155,B,B2,BT14,T142,Incongruent,None,Above,Right,1,631.45
S155,B,B2,BT15,T143,Incongruent,Central,Below,Left,1,720.95
S155,B,B2,BT16,T144,Congruent,Central,Above,Left,1,697.71
S155,B,B2,BT17,T145,Congruent,Double,Below,Left,1,664.72
S155,B,B2,BT18,T146,Congruent,None,Below,Right,1,592.27
S155,B,B2,BT19,T147,Congruent,Central,Below,Left,1,688.61
S155,B,B2,BT20,T148,Incongruent,Central,Below,Right,1,609.07
S155,B,B2,BT21,T149,Congruent,Spatial,Below,Left,1,576.01
S155,B,B2,BT22,T150,Congruent,None,Below,Left,1,686
S155,B,B2,BT23,T151,Incongruent,None,Above,Right,1,845.79
S155,B,B2,BT24,T152,Congruent,Spatial,Below,Right,1,524.12
S155,B,B2,BT25,T153,Incongruent,Double,Below,Left,1,773.92
S155,B,B2,BT26,T154,Incongruent,Spatial,Below,Right,1,495.7
S155,B,B2,BT27,T155,Incongruent,Double,Above,Left,1,918.16
S155,B,B2,BT28,T156,Incongruent,None,Above,Left,1,905.85
S155,B,B2,BT29,T157,Incongruent,None,Below,Left,1,751.08
S155,B,B2,BT30,T158,Congruent,Central,Below,Right,1,556.81
S155,B,B2,BT31,T159,Congruent,Double,Below,Left,1,623.97
S155,B,B2,BT32,T160,Congruent,Spatial,Above,Right,1,484.99
S155,B,B2,BT33,T161,Congruent,Spatial,Below,Left,1,575.09
S155,B,B2,BT34,T162,Incongruent,Central,Above,Right,1,655.52
S155,B,B2,BT35,T163,Incongruent,None,Below,Left,1,892.47
S155,B,B2,BT36,T164,Incongruent,Central,Above,Left,1,697.17
S155,B,B2,BT37,T165,Congruent,Double,Above,Left,1,614.83
S155,B,B2,BT38,T166,Congruent,None,Below,Right,1,542.75
S155,B,B2,BT39,T167,Incongruent,None,Below,Right,1,603.85
S155,B,B2,BT40,T168,Congruent,Central,Above,Left,1,946.9
S155,B,B2,BT41,T169,Congruent,Double,Above,Left,1,662.23
S155,B,B2,BT42,T170,Congruent,Double,Below,Right,1,513.77
S155,B,B2,BT43,T171,Congruent,Central,Above,Right,1,581.14
S155,B,B2,BT44,T172,Incongruent,None,Below,Right,1,1063.59
S155,B,B2,BT45,T173,Incongruent,Central,Above,Right,1,613.29
S155,B,B2,BT46,T174,Congruent,Central,Below,Right,1,571.38
S155,B,B2,BT47,T175,Congruent,Double,Below,Left,1,828.23
S155,B,B2,BT48,T176,Incongruent,Double,Below,Right,1,560.46
S155,B,B2,BT49,T177,Congruent,Double,Above,Right,1,688.24
S155,B,B2,BT50,T178,Congruent,Central,Above,Right,1,599.72
S155,B,B2,BT51,T179,Incongruent,None,Above,Left,1,824.04
S155,B,B2,BT52,T180,Congruent,Central,Below,Left,1,1050.61
S155,B,B2,BT53,T181,Congruent,Double,Above,Right,1,676.64
S155,B,B2,BT54,T182,Congruent,Double,Below,Right,1,525.21
S155,B,B2,BT55,T183,Incongruent,Central,Below,Left,1,656.17
S155,B,B2,BT56,T184,Congruent,Spatial,Above,Left,1,604.47
S155,B,B2,BT57,T185,Congruent,Central,Above,Left,1,569.55
S155,B,B2,BT58,T186,Incongruent,Spatial,Above,Right,1,558.04
S155,B,B2,BT59,T187,Congruent,Double,Below,Right,1,755.56
S155,B,B2,BT60,T188,Congruent,Spatial,Above,Right,1,704.1
S155,B,B2,BT61,T189,Incongruent,Spatial,Above,Right,1,489.97
S155,B,B2,BT62,T190,Incongruent,Double,Above,Left,1,691.09
S155,B,B2,BT63,T191,Congruent,Central,Above,Right,1,546.78
S155,B,B2,BT64,T192,Incongruent,Double,Above,Right,1,482.42
S155,B,B2,BT65,T193,Incongruent,Spatial,Above,Left,1,524.15
S155,B,B2,BT66,T194,Incongruent,Spatial,Below,Right,1,642.31
S155,B,B2,BT67,T195,Congruent,Spatial,Below,Right,1,415.33
S155,B,B2,BT68,T196,Congruent,None,Above,Right,1,643.16
S155,B,B2,BT69,T197,Congruent,Double,Above,Right,1,658.62
S155,B,B2,BT70,T198,Incongruent,Central,Below,Left,1,640.47
S155,B,B2,BT71,T199,Congruent,Spatial,Below,Right,1,506.7
S155,B,B2,BT72,T200,Congruent,None,Below,Left,1,684.9
S155,B,B2,BT73,T201,Incongruent,Spatial,Below,Left,1,687
S155,B,B2,BT74,T202,Congruent,None,Above,Right,1,739.52
S155,B,B2,BT75,T203,Incongruent,Spatial,Below,Left,1,575.59
S155,B,B2,BT76,T204,Incongruent,Double,Above,Right,1,564.87
S155,B,B2,BT77,T205,Incongruent,Double,Below,Left,1,803.16
S155,B,B2,BT78,T206,Incongruent,Spatial,Above,Left,1,659.6
S155,B,B2,BT79,T207,Incongruent,Spatial,Below,Right,1,482.5
S155,B,B2,BT80,T208,Incongruent,None,Below,Left,1,973.53
S155,B,B2,BT81,T209,Congruent,None,Below,Right,1,707.07
S155,B,B2,BT82,T210,Incongruent,Spatial,Below,Left,1,736.21
S155,B,B2,BT83,T211,Incongruent,Central,Above,Left,1,808.33
S155,B,B2,BT84,T212,Congruent,Spatial,Above,Left,1,658.19
S155,B,B2,BT85,T213,Congruent,Spatial,Below,Left,1,488.14
S155,B,B2,BT86,T214,Incongruent,Spatial,Above,Right,1,461.29
S155,B,B2,BT87,T215,Congruent,None,Above,Right,1,633.53
S155,B,B2,BT88,T216,Congruent,None,Above,Left,1,715.87
S155,B,B2,BT89,T217,Incongruent,None,Above,Right,1,565.74
S155,B,B2,BT90,T218,Congruent,Double,Above,Left,1,734.5
S155,B,B2,BT91,T219,Congruent,Spatial,Above,Right,1,528.13
S155,B,B2,BT92,T220,Incongruent,Double,Above,Right,1,600.77
S155,B,B2,BT93,T221,Incongruent,Central,Above,Right,1,457.73
S155,B,B2,BT94,T222,Congruent,Central,Below,Left,1,686.48
S155,B,B2,BT95,T223,Incongruent,Double,Above,Left,1,719.85
S155,B,B2,BT96,T224,Incongruent,Double,Below,Right,1,679.99
S155,B,B3,BT1,T225,Incongruent,Spatial,Below,Right,1,995.42
S155,B,B3,BT2,T226,Congruent,Central,Above,Left,1,623.26
S155,B,B3,BT3,T227,Congruent,Spatial,Below,Right,1,388.06
S155,B,B3,BT4,T228,Incongruent,Central,Below,Left,0,494.71
S155,B,B3,BT5,T229,Congruent,Central,Above,Right,1,710.82
S155,B,B3,BT6,T230,Congruent,Central,Below,Left,1,575.04
S155,B,B3,BT7,T231,Congruent,Spatial,Above,Right,1,512.75
S155,B,B3,BT8,T232,Congruent,Spatial,Below,Left,1,606.5
S155,B,B3,BT9,T233,Incongruent,None,Below,Left,1,723.43
S155,B,B3,BT10,T234,Congruent,None,Below,Left,1,707.23
S155,B,B3,BT11,T235,Congruent,Central,Below,Left,1,637.98
S155,B,B3,BT12,T236,Congruent,None,Below,Right,1,734.62
S155,B,B3,BT13,T237,Incongruent,Central,Above,Left,1,788.78
S155,B,B3,BT14,T238,Incongruent,Central,Below,Right,1,513.74
S155,B,B3,BT15,T239,Incongruent,Double,Below,Left,1,886.38
S155,B,B3,BT16,T240,Congruent,Double,Above,Left,1,940.14
S155,B,B3,BT17,T241,Congruent,Double,Below,Right,1,658.54
S155,B,B3,BT18,T242,Congruent,Spatial,Below,Left,1,782.23
S155,B,B3,BT19,T243,Congruent,Double,Below,Right,1,666.74
S155,B,B3,BT20,T244,Congruent,Central,Below,Right,1,697.22
S155,B,B3,BT21,T245,Incongruent,None,Above,Left,1,1043.57
S155,B,B3,BT22,T246,Congruent,Central,Above,Left,1,792.17
S155,B,B3,BT23,T247,Incongruent,None,Below,Right,1,756.55
S155,B,B3,BT24,T248,Incongruent,None,Above,Right,1,747.47
S155,B,B3,BT25,T249,Congruent,None,Below,Left,1,884.66
S155,B,B3,BT26,T250,Congruent,Double,Above,Left,1,739.73
S155,B,B3,BT27,T251,Incongruent,Spatial,Above,Right,1,873.87
S155,B,B3,BT28,T252,Congruent,Double,Below,Left,1,758.84
S155,B,B3,BT29,T253,Incongruent,Double,Below,Right,1,610.59
S155,B,B3,BT30,T254,Incongruent,None,Above,Right,1,767.28
S155,B,B3,BT31,T255,Congruent,Central,Below,Left,1,506.75
S155,B,B3,BT32,T256,Congruent,Spatial,Above,Right,1,528.1
S155,B,B3,BT33,T257,Incongruent,Spatial,Above,Left,1,612.79
S155,B,B3,BT34,T258,Congruent,Central,Above,Right,1,474.81
S155,B,B3,BT35,T259,Incongruent,Central,Below,Left,1,678.58
S155,B,B3,BT36,T260,Congruent,None,Above,Right,1,633.4
S155,B,B3,BT37,T261,Congruent,None,Above,Left,1,667.89
S155,B,B3,BT38,T262,Incongruent,Central,Below,Left,1,749.12
S155,B,B3,BT39,T263,Congruent,Spatial,Above,Left,1,587.66
S155,B,B3,BT40,T264,Incongruent,Spatial,Below,Left,1,679.03
S155,B,B3,BT41,T265,Congruent,Double,Above,Right,1,694.06
S155,B,B3,BT42,T266,Incongruent,Central,Above,Left,1,805.3
S155,B,B3,BT43,T267,Incongruent,Double,Above,Right,1,484.75
S155,B,B3,BT44,T268,Incongruent,Double,Above,Right,1,519.69
S155,B,B3,BT45,T269,Incongruent,Central,Above,Right,1,581.36
S155,B,B3,BT46,T270,Congruent,None,Above,Right,1,696.47
S155,B,B3,BT47,T271,Incongruent,Double,Above,Right,1,449.2
S155,B,B3,BT48,T272,Incongruent,Central,Below,Right,1,726.9
S155,B,B3,BT49,T273,Incongruent,Double,Below,Left,1,752.16
S155,B,B3,BT50,T274,Congruent,Double,Above,Right,1,541.3
S155,B,B3,BT51,T275,Incongruent,None,Below,Left,1,688.64
S155,B,B3,BT52,T276,Congruent,Central,Above,Left,1,846.55
S155,B,B3,BT53,T277,Incongruent,Central,Above,Left,1,805.25
S155,B,B3,BT54,T278,Incongruent,Double,Below,Right,1,754.07
S155,B,B3,BT55,T279,Congruent,Central,Below,Right,1,695.94
S155,B,B3,BT56,T280,Congruent,Spatial,Below,Left,1,548.41
S155,B,B3,BT57,T281,Incongruent,Double,Above,Left,1,686.65
S155,B,B3,BT58,T282,Incongruent,Double,Below,Right,1,611.94
S155,B,B3,BT59,T283,Incongruent,None,Below,Right,1,783.08
S155,B,B3,BT60,T284,Congruent,Central,Above,Right,1,619.31
S155,B,B3,BT61,T285,Incongruent,None,Above,Left,1,750.73
S155,B,B3,BT62,T286,Incongruent,None,Below,Left,1,858.83
S155,B,B3,BT63,T287,Congruent,Double,Below,Left,1,625.24
S155,B,B3,BT64,T288,Incongruent,Central,Above,Right,1,610.8
S155,B,B3,BT65,T289,Incongruent,None,Above,Right,1,712.61
S155,B,B3,BT66,T290,Incongruent,Central,Above,Right,1,528.87
S155,B,B3,BT67,T291,Congruent,None,Below,Right,1,564.15
S155,B,B3,BT68,T292,Incongruent,Spatial,Above,Left,1,616.28
S155,B,B3,BT69,T293,Congruent,Double,Above,Left,1,538.54
S155,B,B3,BT70,T294,Incongruent,Spatial,Below,Left,1,616.96
S155,B,B3,BT71,T295,Incongruent,Double,Above,Left,1,728.76
S155,B,B3,BT72,T296,Congruent,None,Below,Right,1,534.85
S155,B,B3,BT73,T297,Incongruent,None,Above,Left,1,702.79
S155,B,B3,BT74,T298,Incongruent,None,Below,Right,1,920.89
S155,B,B3,BT75,T299,Congruent,Spatial,Below,Right,1,448.36
S155,B,B3,BT76,T300,Incongruent,Double,Below,Left,1,769.85
S155,B,B3,BT77,T301,Congruent,Double,Below,Right,1,522.95
S155,B,B3,BT78,T302,Incongruent,Central,Below,Right,1,555.14
S155,B,B3,BT79,T303,Incongruent,Spatial,Below,Left,1,594.13
S155,B,B3,BT80,T304,Congruent,None,Above,Right,1,619.42
S155,B,B3,BT81,T305,Incongruent,Spatial,Below,Right,1,565.34
S155,B,B3,BT82,T306,Incongruent,Spatial,Above,Right,1,497.97
S155,B,B3,BT83,T307,Congruent,None,Above,Left,1,775.59
S155,B,B3,BT84,T308,Congruent,Spatial,Above,Left,1,632.12
S155,B,B3,BT85,T309,Congruent,Double,Below,Left,1,777.2
S155,B,B3,BT86,T310,Incongruent,Spatial,Above,Left,1,633.67
S155,B,B3,BT87,T311,Congruent,None,Below,Left,1,649.48
S155,B,B3,BT88,T312,Congruent,Double,Above,Right,1,529.09
S155,B,B3,BT89,T313,Incongruent,Spatial,Above,Right,1,495.03
S155,B,B3,BT90,T314,Incongruent,Spatial,Below,Right,1,663.5
S155,B,B3,BT91,T315,Congruent,Spatial,Above,Left,1,1194.8
S155,B,B3,BT92,T316,Congruent,Central,Below,Right,1,450
S155,B,B3,BT93,T317,Incongruent,Double,Above,Left,1,568.73
S155,B,B3,BT94,T318,Congruent,None,Above,Left,1,560.71
S155,B,B3,BT95,T319,Congruent,Spatial,Above,Right,1,396.97
S155,B,B3,BT96,T320,Congruent,Spatial,Below,Right,1,389.57
S156,B,B1,BT1,T33,Incongruent,Double,Above,Right,1,536.06
S156,B,B1,BT2,T34,Congruent,None,Above,Left,1,453.48
S156,B,B1,BT3,T35,Congruent,Spatial,Below,Right,1,542.29
S156,B,B1,BT4,T36,Congruent,Central,Below,Right,1,511.58
S156,B,B1,BT5,T37,Congruent,Double,Below,Right,1,504.07
S156,B,B1,BT6,T38,Incongruent,Central,Below,Left,1,592.84
S156,B,B1,BT7,T39,Incongruent,Spatial,Above,Right,1,519.05
S156,B,B1,BT8,T40,Congruent,Central,Above,Left,1,531.65
S156,B,B1,BT9,T41,Incongruent,None,Above,Right,1,509.12
S156,B,B1,BT10,T42,Congruent,Central,Above,Right,1,410.38
S156,B,B1,BT11,T43,Incongruent,None,Below,Left,0,532.7
S156,B,B1,BT12,T44,Incongruent,Central,Above,Right,1,638.55
S156,B,B1,BT13,T45,Incongruent,Central,Below,Left,1,634.48
S156,B,B1,BT14,T46,Congruent,None,Above,Right,1,542.04
S156,B,B1,BT15,T47,Incongruent,Double,Below,Left,1,611.36
S156,B,B1,BT16,T48,Incongruent,None,Above,Left,1,588.72
S156,B,B1,BT17,T49,Incongruent,None,Below,Left,1,646.69
S156,B,B1,BT18,T50,Congruent,None,Above,Left,1,566.55
S156,B,B1,BT19,T51,Congruent,Spatial,Below,Left,1,410.48
S156,B,B1,BT20,T52,Incongruent,Central,Below,Right,1,543.01
S156,B,B1,BT21,T53,Congruent,Spatial,Above,Left,1,423.45
S156,B,B1,BT22,T54,Incongruent,Spatial,Below,Left,1,439.95
S156,B,B1,BT23,T55,Incongruent,Spatial,Below,Right,1,529.42
S156,B,B1,BT24,T56,Incongruent,Double,Above,Right,1,558.39
S156,B,B1,BT25,T57,Congruent,Central,Below,Left,1,896.92
S156,B,B1,BT26,T58,Incongruent,Spatial,Below,Right,1,531.47
S156,B,B1,BT27,T59,Incongruent,Spatial,Below,Left,1,558.21
S156,B,B1,BT28,T60,Congruent,Double,Below,Left,1,468.63
S156,B,B1,BT29,T61,Incongruent,None,Above,Right,1,761.57
S156,B,B1,BT30,T62,Congruent,Central,Above,Right,1,598.92
S156,B,B1,BT31,T63,Incongruent,None,Below,Right,1,642.51
S156,B,B1,BT32,T64,Congruent,Central,Below,Right,1,599.31
S156,B,B1,BT33,T65,Congruent,None,Below,Right,1,481.2
S156,B,B1,BT34,T66,Incongruent,None,Below,Left,1,538.94
S156,B,B1,BT35,T67,Incongruent,Double,Below,Right,1,506.39
S156,B,B1,BT36,T68,Congruent,Spatial,Below,Left,1,430.56
S156,B,B1,BT37,T69,Congruent,Spatial,Above,Left,1,736.39
S156,B,B1,BT38,T70,Congruent,Spatial,Below,Left,1,494.59
S156,B,B1,BT39,T71,Incongruent,Double,Below,Right,1,545.23
S156,B,B1,BT40,T72,Congruent,None,Below,Left,1,566.37
S156,B,B1,BT41,T73,Incongruent,Central,Below,Left,1,600.42
S156,B,B1,BT42,T74,Congruent,Central,Above,Right,1,461.83
S156,B,B1,BT43,T75,Incongruent,Central,Above,Left,1,588.69
S156,B,B1,BT44,T76,Congruent,Double,Below,Right,1,668.85
S156,B,B1,BT45,T77,Incongruent,None,Above,Left,1,623.79
S156,B,B1,BT46,T78,Congruent,Spatial,Below,Right,1,588
S156,B,B1,BT47,T79,Incongruent,Double,Above,Left,1,555.21
S156,B,B1,BT48,T80,Congruent,Double,Above,Left,1,575.95
S156,B,B1,BT49,T81,Incongruent,Central,Above,Left,1,1044.01
S156,B,B1,BT50,T82,Incongruent,None,Below,Right,1,775.84
S156,B,B1,BT51,T83,Congruent,None,Below,Left,1,654.46
S156,B,B1,BT52,T84,Congruent,Double,Above,Right,1,596.32
S156,B,B1,BT53,T85,Congruent,Central,Below,Left,1,510.16
S156,B,B1,BT54,T86,Congruent,Central,Below,Right,1,464.73
S156,B,B1,BT55,T87,Incongruent,Central,Above,Right,1,548.75
S156,B,B1,BT56,T88,Congruent,Double,Below,Right,1,493.41
S156,B,B1,BT57,T89,Incongruent,Spatial,Above,Right,1,623.8
S156,B,B1,BT58,T90,Incongruent,Double,Above,Right,1,538.71
S156,B,B1,BT59,T91,Congruent,None,Below,Left,1,696.55
S156,B,B1,BT60,T92,Incongruent,Spatial,Above,Left,1,521.82
S156,B,B1,BT61,T93,Incongruent,Central,Above,Right,1,576.43
S156,B,B1,BT62,T94,Congruent,Double,Above,Right,1,515
S156,B,B1,BT63,T95,Incongruent,Spatial,Above,Left,1,509.98
S156,B,B1,BT64,T96,Congruent,Spatial,Above,Right,1,565.75
S156,B,B1,BT65,T97,Congruent,Double,Above,Left,1,609.47
S156,B,B1,BT66,T98,Incongruent,Double,Below,Right,1,634.17
S156,B,B1,BT67,T99,Incongruent,None,Below,Right,1,672.59
S156,B,B1,BT68,T100,Incongruent,None,Above,Left,1,578.38
S156,B,B1,BT69,T101,Congruent,Double,Above,Left,1,508.05
S156,B,B1,BT70,T102,Congruent,None,Above,Right,1,463.18
S156,B,B1,BT71,T103,Incongruent,Spatial,Below,Right,1,627.78
S156,B,B1,BT72,T104,Incongruent,None,Above,Right,1,547.27
S156,B,B1,BT73,T105,Congruent,None,Above,Left,1,430.28
S156,B,B1,BT74,T106,Incongruent,Double,Below,Left,1,667.68
S156,B,B1,BT75,T107,Congruent,Double,Above,Right,1,543.18
S156,B,B1,BT76,T108,Congruent,Double,Below,Left,1,534.83
S156,B,B1,BT77,T109,Incongruent,Double,Above,Left,1,593.24
S156,B,B1,BT78,T110,Congruent,Spatial,Above,Right,1,455.88
S156,B,B1,BT79,T111,Congruent,Central,Above,Left,1,560.75
S156,B,B1,BT80,T112,Incongruent,Central,Above,Left,1,526.18
S156,B,B1,BT81,T113,Congruent,Spatial,Above,Left,1,462.03
S156,B,B1,BT82,T114,Congruent,None,Below,Right,1,538.04
S156,B,B1,BT83,T115,Incongruent,Double,Below,Left,0,596.53
S156,B,B1,BT84,T116,Congruent,Double,Below,Left,1,552.23
S156,B,B1,BT85,T117,Congruent,Central,Below,Left,1,514.37
S156,B,B1,BT86,T118,Incongruent,Double,Above,Left,1,619.6
S156,B,B1,BT87,T119,Incongruent,Spatial,Above,Right,1,628.36
S156,B,B1,BT88,T120,Congruent,Spatial,Above,Right,1,501.19
S156,B,B1,BT89,T121,Incongruent,Central,Below,Right,1,592.76
S156,B,B1,BT90,T122,Congruent,None,Above,Right,1,506.01
S156,B,B1,BT91,T123,Congruent,Spatial,Below,Right,1,498.14
S156,B,B1,BT92,T124,Incongruent,Spatial,Below,Left,1,722.87
S156,B,B1,BT93,T125,Congruent,Central,Above,Left,1,559.01
S156,B,B1,BT94,T126,Congruent,None,Below,Right,1,475.58
S156,B,B1,BT95,T127,Incongruent,Central,Below,Right,1,643.76
S156,B,B1,BT96,T128,Incongruent,Spatial,Above,Left,1,510.18
S156,B,B2,BT1,T129,Congruent,Central,Below,Right,1,545.58
S156,B,B2,BT2,T130,Congruent,Double,Below,Right,1,518.38
S156,B,B2,BT3,T131,Incongruent,Central,Above,Left,1,603.88
S156,B,B2,BT4,T132,Incongruent,Spatial,Below,Right,1,715.95
S156,B,B2,BT5,T133,Incongruent,None,Below,Left,1,602.82
S156,B,B2,BT6,T134,Incongruent,Central,Below,Right,1,559
S156,B,B2,BT7,T135,Incongruent,Double,Below,Right,1,561.56
